SID,DOB,DOT,Age,Sex,Location,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Exclude Trial,Exclude Trial Reason
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,7,NA,,HELP,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,8,NA,,HELP,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,9,NA,,HELP,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-HR,1/14/15,1/17/20,5.00752909,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,1,4,4,1,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,2,3,3,1,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,3,8,9,0,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,4,6,7,0,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,5,10,12,0,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,"IDK, Cheetah",0,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Set-matching,NA,Memory_check_answer,IDK,0,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Highest count,NA,Raw_string,1-5,NA,NA,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Highest count,NA,Highest_count,5,HELP,NA,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,1,1,1,1,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,2,2,2,1,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,3,3,7,0,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,4,2,2,1,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,5,3,7,0,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,6,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,7,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,8,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,9,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-MA,6/8/16,1/17/20,3.608487337,F,Adventure Days,LK,RMS,English,1,Non CP,2,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,2,4,4,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,3,10,14,0,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,4,6,4,0,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,5,8,7,0,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,6,0,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Highest count,NA,Raw_string,1-8,NA,NA,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Highest count,NA,Highest_count,8,HELP,NA,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,1,1,1,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,2,2,2,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,3,3,3,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,4,4,4,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,5,5,10,0,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,6,4,4,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,7,5,10,0,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,8,4,8,0,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,9,3,3,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,10,4,6,0,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,11,3,3,1,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-EP,3/31/16,1/17/20,3.797399042,F,Adventure Days,LK,RMS,English,1,Non CP,3,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,2,4,4,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,3,10,12,0,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,4,6,6,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,5,8,7,0,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,100,0,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Set-matching,NA,Memory_check_answer,6,0,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Highest count,NA,Raw_string,1-10,NA,NA,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Highest count,NA,Highest_count,10,HELP,NA,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,1,1,1,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,2,2,2,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,3,3,3,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,4,4,4,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,5,5,8,0,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,6,4,3,0,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,7,3,3,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,8,4,3,0,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,9,3,3,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,10,4,4,1,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-LS,12/4/14,1/17/20,5.119780972,M,Adventure Days,LK,RMS,English,1,Out of age range,2,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,1,4,4,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,2,3,3,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,3,8,10,0,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,4,6,8,0,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,5,10,14,0,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Neutral-Final Question,3,0,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,IDK first?,0,0,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,NA,Memory_check_answer,2,0,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Raw_string,1-39,NA,NA,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Highest count,NA,Highest_count,39,HELP,NA,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,1,1,1,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,2,2,2,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,3,3,3,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,4,4,4,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,5,5,5,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,6,6,6,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,7,6,6,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,8,6,6,1,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,9,NA,,HELP,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,10,NA,,HELP,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-HV,10/7/15,1/17/20,4.27926078,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,2,4,4,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,3,10,8,0,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,4,6,5,0,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,5,8,7,0,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,"IDK, no guess",0,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Raw_string,1-11,NA,NA,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Highest count,NA,Highest_count,11,HELP,NA,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,1,1,1,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,2,2,2,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,3,3,3,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,4,4,4,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,5,5,5,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,6,6,6,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,7,6,6,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,8,6,10,0,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,9,5,5,1,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,10,5,6,0,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-RC,5/22/15,1/17/20,4.657084189,M,Adventure Days,LK,RMS,English,0,,CP,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,1,3,3,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,2,4,4,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,3,10,15,0,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,4,6,9,0,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,5,8,8,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,NA,Neutral-Final Question,"IDK, no guess",0,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,NA,IDK first?,1,0,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Set-matching,NA,Memory_check_answer,8,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Highest count,NA,Raw_string,1-10,NA,NA,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Highest count,NA,Highest_count,10,HELP,NA,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,1,1,1,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,2,2,2,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,3,3,3,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,4,4,4,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,5,5,5,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,6,6,6,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,7,6,8,0,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,8,6,10,0,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,9,5,5,1,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,10,5,7,0,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,11,NA,,HELP,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,12,NA,,HELP,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,13,NA,,HELP,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,14,NA,,HELP,,,,
11720-KW,12/7/15,1/17/20,4.112251882,M,Adventure Days,LK,RMS,English,1,Non CP,5,A,NEUTRAL,Give_N,15,NA,,HELP,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,1,1,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,Training,2,2,1,,,,
11720-ZC2,1/16/15,1/17/20,5.002053388,M,Adventure Days,LK,RMS,English,0,,CP,B,NEUTRAL,Set-matching,1,4,4,1,1,started finger counting,,
