SID,Age,Sex,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,4,4,4,1,1,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,5,5,5,1,1,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,6,6,6,1,1,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,7,6,6,1,,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,8,6,6,1,1,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,9,NA,NA,NA,,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,10,NA,,HELP,,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,11,NA,,HELP,,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,12,NA,,HELP,,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,13,NA,,HELP,,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,14,NA,,HELP,,
100619-EV,3.290896646,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,15,NA,,HELP,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Set-matching,Training,2,2,1,0,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Set-matching,1,3,3,1,0,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Set-matching,2,4,4,1,0,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Set-matching,3,10,8,0,0,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Set-matching,4,6,7,0,0,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Set-matching,5,8,8,1,0,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Highest count,NA,Raw_string,NA,NA,NA,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Highest count,NA,Highest_count,NA,NA,NA,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,1,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,2,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,3,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,4,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,5,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,6,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,7,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,8,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,9,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,10,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,11,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,12,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,13,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,14,NA,NA,NA,,
101419-L,4.873374401,M,AMB,AMB,English,1,DNF,NA,A,MATCHING,Give_N,15,NA,,HELP,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Set-matching,Training,2,2,1,0,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Set-matching,1,3,3,1,0,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Set-matching,2,4,4,1,0,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Set-matching,3,10,11,0,0,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Set-matching,4,6,10,0,0,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Set-matching,5,8,11,0,0,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Highest count,NA,Raw_string,11-Jan,NA,NA,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Highest count,NA,Highest_count,11,NA,NA,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,1,1,1,1,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,2,2,2,1,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,3,3,3,1,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,4,4,4,1,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,5,5,5,1,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,6,6,6,1,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,7,6,6,1,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,8,NA,NA,NA,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,9,NA,NA,NA,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,10,NA,NA,NA,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,11,NA,NA,NA,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,12,NA,NA,NA,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,13,NA,NA,NA,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,14,NA,NA,NA,,
101419-AR,4.629705681,F,AMB,AMB,English,0,,CP,A,SHARING,Give_N,15,NA,,HELP,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Set-matching,Training,2,2,1,0,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Set-matching,1,3,2,0,0,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Set-matching,2,4,2,0,0,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Set-matching,3,10,2,0,0,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Set-matching,4,6,2,0,0,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Set-matching,5,8,2,0,0,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Highest count,NA,Raw_string,6-Jan,NA,NA,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Highest count,NA,Highest_count,6,NA,NA,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,1,1,1,1,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,2,2,2,1,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,3,3,2,0,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,4,2,2,1,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,5,3,2,0,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,6,2,2,1,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,7,NA,NA,NA,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,8,NA,NA,NA,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,9,NA,NA,NA,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,10,NA,NA,NA,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,11,NA,NA,NA,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,12,NA,NA,NA,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,13,NA,NA,NA,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,14,NA,NA,NA,,
101419-CP,3.575633128,M,AMB,AMB,English,0,,1,A,SHARING,Give_N,15,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Set-matching,Training,2,2,1,0,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Set-matching,1,4,4,1,0,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Set-matching,2,3,5,0,0,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Set-matching,3,8,12,0,0,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Set-matching,4,6,NA,NA,0,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Set-matching,5,10,NA,NA,0,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Highest count,NA,Raw_string,NA,NA,NA,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Highest count,NA,Highest_count,NA,NA,NA,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,1,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,2,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,3,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,4,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,5,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,6,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,7,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,8,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,9,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,10,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,11,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,12,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,13,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,14,NA,,HELP,,
102019-AJ,4.651608487,F,LAK,LAK,English,1,DNF,NA,B,SHARING,Give_N,15,NA,,HELP,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Set-matching,Training,2,2,1,0,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Set-matching,1,3,3,1,0,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Set-matching,2,4,4,1,1,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Set-matching,3,10,10,1,1,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Set-matching,4,6,6,1,1,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Set-matching,5,8,8,1,1,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Highest count,NA,Raw_string,"1-100, 102-110",NA,NA,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Highest count,NA,Highest_count,110,NA,NA,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,1,1,1,1,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,2,2,2,1,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,3,3,3,1,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,4,4,4,1,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,5,5,5,1,1,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,6,6,6,1,1,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,7,NA,,HELP,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,8,NA,,HELP,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,9,NA,,HELP,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,10,NA,,HELP,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,11,NA,,HELP,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,12,NA,,HELP,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,13,NA,,HELP,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,14,NA,,HELP,,
102019-C,5.930184805,F,LAK,LAK,English,1,Out of age range,CP,A,SHARING,Give_N,15,NA,,HELP,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,1,4,4,1,1,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,2,3,4,0,1,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,3,8,10,0,1,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,4,6,12,0,1,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,5,10,13,0,1,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,"1-29, 20-29",NA,NA,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,29,NA,NA,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,2,2,2,1,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,3,3,3,1,1,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,4,4,4,1,1,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,5,5,5,1,1,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,6,6,6,1,1,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,7,NA,,HELP,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,8,NA,,HELP,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
101919-MW,3.93155373,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,Training,2,2,1,0,took her 3 tries to get the training. Not sure how I should format it
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,1,3,4,0,0,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,2,4,5,0,0,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,3,10,10,1,0,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,4,6,8,0,0,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Set-matching,5,8,9,0,1,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Highest count,NA,Raw_string,20-Jan,NA,NA,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Highest count,NA,Highest_count,20,NA,NA,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,1,1,1,1,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,2,2,2,1,1,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,3,3,3,1,1,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,4,4,4,1,1,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,5,5,5,1,1,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,6,6,6,1,1,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,7,,,HELP,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,8,,,HELP,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,9,NA,,HELP,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,10,NA,,HELP,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,11,NA,,HELP,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,12,NA,,HELP,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,13,NA,,HELP,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,14,NA,,HELP,,
101919-MN,3.882272416,F,LAK,LAK,English,0,,CP,A,SHARING,Give_N,15,NA,,HELP,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Set-matching,Training,2,2,1,0,(Older sister kept telling her to count)
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Set-matching,1,3,3,1,0,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Set-matching,2,4,4,1,0,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Set-matching,3,10,11,0,0,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Set-matching,4,6,6,1,0,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Set-matching,5,8,8,1,0,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Highest count,NA,Raw_string,NA,NA,NA,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Highest count,NA,Highest_count,NA,NA,NA,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,1,1,1,1,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,2,2,2,1,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,3,3,3,1,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,4,4,4,1,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,5,5,5,1,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,6,6,6,1,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,7,NA,,HELP,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,8,NA,,HELP,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,9,NA,,HELP,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,10,NA,,HELP,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,11,NA,,HELP,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,12,NA,,HELP,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,13,NA,,HELP,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,14,NA,,HELP,,
101919-L,4.20807666,F,LAK,LAK,English,1,Interference,CP,A,SHARING,Give_N,15,NA,,HELP,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,1,4,4,1,0,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,2,3,3,1,0,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,3,8,8,1,0,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,4,6,6,1,0,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,5,10,10,1,0,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,"1-40, 41-70",NA,NA,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,70,NA,NA,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,1,1,1,1,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,2,2,2,1,1,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,3,3,3,1,1,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,4,4,4,1,1,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,5,5,5,1,1,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,6,6,6,1,1,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,7,NA,,HELP,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,8,NA,,HELP,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
101919-E,4.97467488,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,Training,2,2,1,0,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,1,4,4,1,0,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,2,3,3,1,0,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,3,8,8,1,0,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,4,6,6,1,0,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Set-matching,5,10,10,1,1,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Raw_string,Jan-39,NA,NA,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Highest count,NA,Highest_count,39,NA,NA,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,1,NA,1,0,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,2,NA,2,0,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,3,NA,3,0,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,4,NA,4,0,1,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,5,NA,5,0,1,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,6,NA,6,0,1,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,7,NA,,HELP,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,8,NA,,HELP,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,9,NA,,HELP,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,10,NA,,HELP,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,11,NA,,HELP,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,12,NA,,HELP,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,13,NA,,HELP,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,14,NA,,HELP,,
101919-I,4.728268309,F,LAK,LAK,English,0,,CP,B,SHARING,Give_N,15,NA,,HELP,,
101919-SL,4.553045859,M,LAK,LAK,English,0,,4,A,SHARING,Set-matching,Training,2,2,1,0,
101919-SL,4.553045859,M,LAK,LAK,English,0,,4,A,SHARING,Set-matching,1,3,4,0,0,
101919-SL,4.553045859,M,LAK,LAK,English,0,,4,A,SHARING,Set-matching,2,4,5,0,0,
101919-SL,4.553045859,M,LAK,LAK,English,0,,4,A,SHARING,Set-matching,3,10,12,0,0,
101919-SL,4.553045859,M,LAK,LAK,English,0,,4,A,SHARING,Set-matching,4,6,10,0,0,
101919-SL,4.553045859,M,LAK,LAK,English,0,,4,A,SHARING,Set-matching,5,8,3,0,0,
101919-SL,4.553045859,M,LAK,LAK,English,0,,4,A,SHARING,Highest count,NA,Raw_string,"1-14, 16-19, 21-30",NA,NA,
101919-SL,4.553045859,M,LAK,LAK,English,0,,4,A,SHARING,Highest count,NA,Highest_count,30,NA,NA,
