SID,Age,Sex,Language,Exclude,Exclude_reason,Knower_level,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Counting_validate,Num_lang
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Orthogonal,4,10,15,0,1,"""five again!""",0,1
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Orthogonal,5,6,6,1,0,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Highest count,NA,Raw_string,"1-13, 13, 15, 17-18",NA,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Highest count,NA,Highest_count,13,NA,NA,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,1,3,3,1,1,"put 10 at first, then fixed",,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,2,4,4,1,1,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,3,5,5,1,1,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,4,6,6,1,1,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,5,6,6,1,1,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,6,6,6,1,1,"put 3, then fixed ",,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_27,4.145106092,M,English/Portugese,0,,CP,IDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Parallel,Training,1,1,1,0,exp. helped,0,0
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,exp. helped,0,0
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Parallel,2,4,4,1,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Parallel,3,10,10,1,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Parallel,4,8,9,0,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Parallel,5,6,6,1,1,"counted my fish after, placed all of his",0,0
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,1,"said ""one""",0,1
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,5,0,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,9,0,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,10,1,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,7,0,0,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,"1-44, 46-47, 49",NA,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,44,NA,NA,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,1,3,4,0,1,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,2,4,5,0,1,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,3,5,6,0,1,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,4,6,6,1,1,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,5,6,6,1,1,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,6,6,6,1,1,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_28,4.670773443,M,English,0,,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Parallel,Training,1,1,1,0,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Parallel,1,3,3,1,0,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Parallel,2,4,8,0,0,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Parallel,3,10,15,0,1,"""1, 2""",1,0
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Parallel,4,8,7,0,0,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Parallel,5,6,6,1,0,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Orthogonal,Training,1,1,1,1,"put 15, then exp. helped put 1",0,0
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Orthogonal,1,4,13,0,0,accidentally treated as training and corrected; still put 13,0,0
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Orthogonal,2,3,3,1,1,,1,0
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Orthogonal,3,8,14,0,0,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Orthogonal,4,10,15,0,0,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Orthogonal,5,6,15,0,0,"HELP, put out 8 not 6 board accidentally",0,0
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,How Many,NA,8 - Num_counted_to,10,0,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,How Many,NA,8 - Answer_how_many,10,0,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Highest count,NA,Raw_string,"1-12, 14, 14-29, 40",NA,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Highest count,NA,Highest_count,12,NA,NA,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,1,3,3,1,1,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,2,4,4,1,1,counted with fingers/in hand,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,3,5,6,0,1,"put 7 at first, then 8, then 6",,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,4,4,4,1,1,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,5,5,5,1,1,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,6,6,6,1,1,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,7,6,6,1,1,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,8,6,6,1,1,"gave 5, then fixed",,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_29,4.010951403,M,English,1,experimentor errors,CP,IDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Parallel,Training,1,1,1,0,"put 12 at first, then exp. helped",0,0
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Parallel,2,4,4,1,0,used one to one! touche the fish on mine to match his,0,0
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Parallel,3,10,11,0,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Parallel,4,8,9,0,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Parallel,5,6,6,1,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,1,"""1 and 1""",0,1
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,1,counted all the fish,1,0
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,5,0,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,10,0,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,12,0,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,4,0,0,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,"1-22, 25-26",NA,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,22,NA,NA,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,1,3,3,1,1,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,2,4,4,1,1,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,3,5,5,1,1,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,4,6,6,1,1,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,5,6,6,1,1,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,6,6,6,1,1,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_30,4.62696783,M,English,0,,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Parallel,Training,1,10,0,0,gave feedback to show correct amt,0,0
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Parallel,2,4,4,1,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Parallel,3,10,8,0,1,counted fish in exp's pond,1,0
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Parallel,4,8,8,1,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Parallel,5,6,6,1,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,4,1,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,7,0,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,9,0,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,5,0,0,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,11-Jan,NA,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,11,NA,NA,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,1,3,3,1,1,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,2,4,4,1,1,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,3,5,5,1,1,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,4,6,6,1,1,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,5,6,6,1,1,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,6,6,6,1,1,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,7,NA,NA,NA,,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,8,NA,NA,NA,,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,9,NA,NA,NA,,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,10,NA,NA,NA,,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,11,NA,NA,NA,,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_31,4.944558522,M,English,0,,CP,NONIDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Parallel,Training,1,1,1,0,"showed her how, then did give-n, then she did",0,0
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Parallel,Training,2,2,1,0,did above autonomously ,0,0
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Parallel,1,3,3,1,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Parallel,2,4,3,0,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Parallel,3,10,6,0,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Parallel,4,8,15,0,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Parallel,5,6,15,0,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Orthogonal,Training,1,2,0,0,exp. helped,0,0
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Orthogonal,1,4,9,0,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Orthogonal,2,3,4,0,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Orthogonal,3,8,15,0,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Orthogonal,4,10,15,0,0,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Orthogonal,5,6,15,0,0,exp put 8 then changed,0,0
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,How Many,NA,10 - Score,1,NA,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,How Many,NA,10 - Num_counted_to,13,0,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,How Many,NA,10 - Answer_how_many,13,0,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,3,NA,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Highest count,NA,Raw_string,"1-10, 15",NA,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Highest count,NA,Highest_count,10,NA,NA,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,1,3,3,1,,"gave 4, then fixed",,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,2,4,4,1,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,3,5,4,0,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,4,4,3,0,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,5,3,4,0,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,6,2,2,1,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,7,3,3,1,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,8,4,4,1,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,9,5,4,0,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,10,4,4,1,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,11,3,3,1,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,12,NA,NA,NA,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,13,NA,NA,NA,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,14,NA,NA,NA,,,,
one-one_32,3.255304586,F,English,0,,3,IDENTICAL,Give_N,15,NA,NA,NA,,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Parallel,Training,1,1,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Parallel,Training,2,2,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Parallel,1,3,3,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Parallel,2,4,4,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Parallel,3,10,10,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Parallel,4,8,8,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Parallel,5,6,6,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Orthogonal,Training,1,1,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Orthogonal,Training,2,2,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Orthogonal,1,4,4,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Orthogonal,2,3,3,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Orthogonal,3,8,8,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Orthogonal,4,10,10,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Orthogonal,5,6,6,1,0,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Score,3,NA,NA,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_counted_to,10,1,NA,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Answer_how_many,10,1,NA,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,How Many,NA,10 - Num_objects_correctly_counted,10,NA,NA,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Score,3,NA,NA,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_counted_to,8,1,NA,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Answer_how_many,8,0,NA,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,How Many,NA,8 - Num_objects_correctly_counted,8,NA,NA,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Highest count,NA,Raw_string,NA,NA,NA,wouldn't count ,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Highest count,NA,Highest_count,NA,NA,NA,wouldn't count ,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Give_N,1,3,3,1,,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Give_N,2,4,4,1,,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Give_N,3,5,5,1,,,,
one-one_33,4.925393566,F,English,0,,CP,NONIDENTICAL,Give_N,4,6,8,0,,,,
