SID,Age,Sex,Experimenter,Entered by,Language,Exclude,Exclude_reason,Knower_level,Counterbalance,Condition,Task,Trial_number,Task_item,Response,Correct,Counting/Number language,Notes,Exclude Trial,Exclude Trial Reason
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,5,5,5,1,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,6,6,6,1,,counted,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,7,6,6,1,,counted,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,8,NA,,HELP,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
030120-A2,#VALUE!,M,OM,OM,English,1,Incorrect birthdate,CP,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,3,10,9,0,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,5,8,8,1,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Highest count,NA,Raw_string,"1-16, 18, 20-29",NA,NA,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Highest count,NA,Highest_count,29,HELP,NA,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,4,4,4,1,,counted,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,5,5,5,1,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,6,6,6,1,,counted,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,7,6,6,1,,counted,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,8,NA,,HELP,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
030120-C,4.892539357,F,OM,OM,English,0,,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,Training,1,10,0,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,1,4,4,1,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,2,3,3,1,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,3,8,9,0,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,5,10,10,1,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Highest count,NA,Raw_string,"1-39, 50-59, 50, 60-69, 60-69, 50-55",NA,NA,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Highest count,NA,Highest_count,39,HELP,NA,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,1,1,1,1,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,2,2,2,1,1,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,3,3,3,1,1,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,4,4,4,1,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,5,5,5,1,1,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,6,6,6,1,1,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,7,6,6,1,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,8,6,6,1,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
022220-J,3.605749487,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Set-matching,3,10,10,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Set-matching,5,8,8,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Highest count,NA,Raw_string,1-100,NA,NA,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Highest count,NA,Highest_count,100,HELP,NA,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,5,5,5,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,6,6,6,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,7,6,6,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,8,6,6,1,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
022220-M,5.451060917,M,LK,LK,English,1,Wrong stimuli used,CP,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Set-matching,Training,1,5,0,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Set-matching,1,3,3,1,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Set-matching,2,4,4,1,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Set-matching,3,10,10,1,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Set-matching,5,8,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Highest count,NA,Raw_string,NA,NA,NA,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Highest count,NA,Highest_count,NA,HELP,NA,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,1,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,2,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,3,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,4,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,5,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,6,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,7,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,8,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
022220-B,5.281314168,M,LK,LK,English,1,Wrong stimuli used,,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,Training,1,1,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,1,4,4,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,2,3,3,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,3,8,9,0,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,5,10,10,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Highest count,NA,Raw_string,"1-59, 56, 60-100",NA,NA,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Highest count,NA,Highest_count,59,HELP,NA,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,1,1,1,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,2,2,2,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,3,3,3,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,4,4,4,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,5,5,5,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,6,6,6,1,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,7,6,6,1,1,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,8,6,6,1,1,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
022220-B2,4.03559206,M,LK,LK,English,1,Wrong stimuli used,CP,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Set-matching,Training,1,10,0,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Set-matching,1,3,3,1,1,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Set-matching,2,4,4,1,1,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Set-matching,3,10,10,1,1,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Set-matching,5,8,10,0,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Highest count,NA,Raw_string,"1-7, 13, 14, 11",NA,NA,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Highest count,NA,Highest_count,7,HELP,NA,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,1,1,1,1,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,2,2,2,1,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,3,3,3,1,1,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,4,4,4,1,1,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,5,5,10,0,1,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,6,4,8,0,1,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,7,3,7,0,1,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,8,2,2,1,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,9,3,6,0,1,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,10,2,2,1,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
022220-L,3.436002738,F,LK,LK,English,1,Wrong stimuli used,2,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Set-matching,1,3,3,1,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Set-matching,2,4,8,0,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Set-matching,3,10,10,1,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Set-matching,5,8,5,0,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Highest count,NA,Raw_string,1-10?,NA,NA,hard to understand,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Highest count,NA,Highest_count,10,HELP,NA,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,1,1,1,1,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,2,2,2,1,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,3,3,4,0,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,4,2,2,1,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,5,3,4,0,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,6,2,2,1,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,7,NA,,HELP,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,8,NA,,HELP,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,10,NA,,HELP,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,11,NA,,HELP,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,12,NA,,HELP,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,13,NA,,HELP,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,14,NA,,HELP,,,,
030720-M,3.490759754,M,LK,LK,English,0,,2,A,EXPLICIT,Give_N,15,NA,,HELP,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Set-matching,Training,1,1,1,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Set-matching,Training,2,2,1,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Set-matching,1,4,1,0,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Set-matching,2,3,3,1,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Set-matching,3,8,1,0,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Set-matching,5,10,1,0,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Highest count,NA,Raw_string,didnt want to,NA,NA,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Highest count,NA,Highest_count,NA,HELP,NA,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,1,1,1,1,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,2,2,2,1,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,3,3,3,1,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,4,4,2,0,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,5,3,2,0,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,6,2,2,1,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,7,1,1,1,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,8,1,1,1,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,9,NA,,HELP,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,10,NA,,HELP,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,11,NA,,HELP,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,12,NA,,HELP,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,13,NA,,HELP,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,14,NA,,HELP,,,,
030720-J,3.288158795,F,LK,LK,English,0,didnt do highest count,1,B,EXPLICIT,Give_N,15,NA,,HELP,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,Training,1,1,1,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,Training,2,2,1,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,1,3,3,1,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,2,4,4,1,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,3,10,,HELP,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,5,8,,HELP,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Set-matching,NA,Neutral-Final Question,NA,NA,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Highest count,NA,Raw_string,NA,NA,NA,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Highest count,NA,Highest_count,NA,HELP,NA,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,1,1,1,1,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,2,2,2,1,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,3,3,3,1,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,4,4,4,1,,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,5,5,5,1,1,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,6,6,6,1,1,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,7,6,6,1,1,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,8,6,6,1,1,,,
030720-L,6.162902122,M,LK,LK,English,1,Out of age range,CP,A,EXPLICIT,Give_N,9,NA,,HELP,,,,
